[ 2012-10-23T09:38:40+08:00 ] /yconfig/ | NOTIC: [8] Undefined index:  account_id CommonAction.class.php 第 17 行.
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000340s ]
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined index:  act CategoryAction.class.php 第 16 行.
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '1159' ) LIMIT 1  [ RunTime:0.000057s ]
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '36' ) ORDER BY lang desc,ordernum desc [ RunTime:0.000063s ]
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000053s ]
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'mobile' ) LIMIT 1  [ RunTime:0.000052s ]
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT `langs` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000053s ]
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `alias` IN ('mobile','zh-cn') ) ORDER BY ordernum desc [ RunTime:0.000063s ]
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 38 行.
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 42 行.
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 56 行.
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 60 行.
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 64 行.
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 68 行.
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 72 行.
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 93 行.
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 102 行.
[ 2012-10-23T12:00:57+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 103 行.
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000727s ]
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000067s ]
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000464s ]
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | NOTIC: [8] Undefined index:  act CategoryAction.class.php 第 16 行.
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '1194' ) LIMIT 1  [ RunTime:0.000060s ]
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '36' ) ORDER BY lang desc,ordernum desc [ RunTime:0.000064s ]
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000053s ]
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'mobile' ) LIMIT 1  [ RunTime:0.000074s ]
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | SQL: SELECT `langs` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000053s ]
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `alias` IN ('mobile','zh-cn') ) ORDER BY ordernum desc [ RunTime:0.000063s ]
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 38 行.
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 42 行.
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 56 行.
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 60 行.
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 64 行.
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 68 行.
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 72 行.
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 93 行.
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 102 行.
[ 2012-10-23T12:00:58+08:00 ] /yconfig/index.php/Category/edit/id/1194/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 103 行.
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000700s ]
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000067s ]
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000336s ]
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined index:  act CategoryAction.class.php 第 16 行.
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '1159' ) LIMIT 1  [ RunTime:0.000079s ]
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '36' ) ORDER BY lang desc,ordernum desc [ RunTime:0.000064s ]
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000053s ]
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'mobile' ) LIMIT 1  [ RunTime:0.000053s ]
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT `langs` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000055s ]
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `alias` IN ('mobile','zh-cn') ) ORDER BY ordernum desc [ RunTime:0.000064s ]
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 38 行.
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 42 行.
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 56 行.
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 60 行.
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 64 行.
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 68 行.
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 72 行.
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 93 行.
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 102 行.
[ 2012-10-23T12:00:59+08:00 ] /yconfig/index.php/Category/edit/id/1159/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 103 行.
[ 2012-10-23T12:01:00+08:00 ] /yconfig/index.php/Category/edit/act/update/id/1159/aid/16 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000910s ]
[ 2012-10-23T12:01:00+08:00 ] /yconfig/index.php/Category/edit/act/update/id/1159/aid/16 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000081s ]
[ 2012-10-23T12:01:00+08:00 ] /yconfig/index.php/Category/edit/act/update/id/1159/aid/16 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000383s ]
[ 2012-10-23T12:01:00+08:00 ] /yconfig/index.php/Category/edit/act/update/id/1159/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '1159' ) LIMIT 1  [ RunTime:0.000059s ]
[ 2012-10-23T12:01:00+08:00 ] /yconfig/index.php/Category/edit/act/update/id/1159/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '36' ) ORDER BY lang desc,ordernum desc [ RunTime:0.000063s ]
[ 2012-10-23T12:01:00+08:00 ] /yconfig/index.php/Category/edit/act/update/id/1159/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000070s ]
[ 2012-10-23T12:01:00+08:00 ] /yconfig/index.php/Category/edit/act/update/id/1159/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'mobile' ) LIMIT 1  [ RunTime:0.000104s ]
[ 2012-10-23T12:01:00+08:00 ] /yconfig/index.php/Category/edit/act/update/id/1159/aid/16 | SQL: SELECT `langs` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000062s ]
[ 2012-10-23T12:01:00+08:00 ] /yconfig/index.php/Category/edit/act/update/id/1159/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `alias` IN ('mobile','zh-cn') ) ORDER BY ordernum desc [ RunTime:0.000063s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000737s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000066s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000331s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | NOTIC: [8] Undefined index:  act CategoryAction.class.php 第 16 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '1170' ) LIMIT 1  [ RunTime:0.000085s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1159' ) ORDER BY lang desc,ordernum desc [ RunTime:0.000082s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000069s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000066s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000066s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | SQL: SELECT `langs` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000073s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `alias` IN ('mobile','zh-cn') ) ORDER BY ordernum desc [ RunTime:0.000079s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 38 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 42 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 56 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 60 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 64 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 68 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 72 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 93 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 102 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1170/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 103 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000781s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000077s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000592s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | NOTIC: [8] Undefined index:  act CategoryAction.class.php 第 16 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '1171' ) LIMIT 1  [ RunTime:0.000211s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1159' ) ORDER BY lang desc,ordernum desc [ RunTime:0.000062s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000051s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000054s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000074s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | SQL: SELECT `langs` FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000059s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `alias` IN ('mobile','zh-cn') ) ORDER BY ordernum desc [ RunTime:0.000061s ]
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 14 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 15 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 38 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 42 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 56 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 60 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 64 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 68 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 72 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 93 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 101 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 102 行.
[ 2012-10-23T12:01:03+08:00 ] /yconfig/index.php/Category/edit/id/1171/aid/16 | NOTIC: [8] Undefined variable: obj 5c3c2ff56e16b6b6ee1bdeb1ff3f266a.php 第 103 行.
[ 2012-10-23T12:01:04+08:00 ] /yconfig/index.php/Category/edit/id/1172/aid/16 | SQL: SHOW COLUMNS FROM `y_account` [ RunTime:0.000764s ]
[ 2012-10-23T12:01:04+08:00 ] /yconfig/index.php/Category/edit/id/1172/aid/16 | SQL: SELECT * FROM `y_account` WHERE ( `id` = '16' ) LIMIT 1  [ RunTime:0.000066s ]
[ 2012-10-23T12:01:04+08:00 ] /yconfig/index.php/Category/edit/id/1172/aid/16 | SQL: SHOW COLUMNS FROM `y_category` [ RunTime:0.000499s ]
[ 2012-10-23T12:01:04+08:00 ] /yconfig/index.php/Category/edit/id/1172/aid/16 | NOTIC: [8] Undefined index:  act CategoryAction.class.php 第 16 行.
[ 2012-10-23T12:01:04+08:00 ] /yconfig/index.php/Category/edit/id/1172/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `id` = '1172' ) LIMIT 1  [ RunTime:0.000181s ]
[ 2012-10-23T12:01:04+08:00 ] /yconfig/index.php/Category/edit/id/1172/aid/16 | SQL: SELECT * FROM `y_category` WHERE ( `pid` = '1159' ) ORDER BY lang desc,ordernum desc [ RunTime:0.000062s ]
[ 2012-10-23T12:01:04+08:00 ] /yconfig/index.php/Category/edit/id/1172/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000051s ]
[ 2012-10-23T12:01:04+08:00 ] /yconfig/index.php/Category/edit/id/1172/aid/16 | SQL: SELECT `title` FROM `y_category` WHERE ( `alias` = 'zh-cn' ) LIMIT 1  [ RunTime:0.000051s ]
